case_id,method,source_type,source_id,target_type,label_source,evaluation_protocol,tags,hybrid_ready_expected,cold_start,latency_ms,time_to_first_usable_ms,result_count,coverage,explanation_coverage,cold_start_success,mrr,precision_at_5,recall_at_5,ndcg_at_5,hit_rate_at_5,precision_at_10,recall_at_10,ndcg_at_10,hit_rate_at_10
data1_loo_funder_to_project_1,hybrid,funder,fund_10074789,project,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'FUNDS']",False,True,660.41,660.41,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
data1_loo_funder_to_project_2,hybrid,funder,fund_10180507,project,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'FUNDS']",False,True,645.78,645.78,1,0.002,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
data1_loo_funder_to_project_3,hybrid,funder,fund_10528864,project,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'FUNDS']",False,True,652.7,652.7,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
data1_loo_funder_to_project_4,hybrid,funder,fund_10710977,project,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'FUNDS']",False,True,953.06,953.06,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
data1_loo_funder_to_project_5,hybrid,funder,fund_10720929,project,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'FUNDS']",False,True,596.54,596.54,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
data1_loo_funder_to_project_6,hybrid,funder,fund_10858968,project,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'FUNDS']",False,True,573.46,573.46,1,0.002,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
data1_loo_funder_to_project_7,hybrid,funder,fund_10980390,project,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'FUNDS']",False,True,498.37,498.37,1,0.002,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
data1_loo_funder_to_project_8,hybrid,funder,fund_11076156,project,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'FUNDS']",False,True,420.6,420.6,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
data1_loo_funder_to_project_9,hybrid,funder,fund_11193261,project,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'FUNDS']",False,True,416.75,416.75,2,0.004,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
data1_loo_funder_to_project_10,hybrid,funder,fund_11268798,project,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'FUNDS']",False,True,391.27,391.27,3,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
data1_loo_funder_to_project_11,hybrid,funder,fund_11316095,project,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'FUNDS']",False,True,507.85,507.85,1,0.002,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
data1_loo_funder_to_project_12,hybrid,funder,fund_11602463,project,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'FUNDS']",False,True,457.28,457.28,1,0.002,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
data1_loo_funder_to_project_13,hybrid,funder,fund_11629834,project,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'FUNDS']",False,True,384.39,384.39,1,0.002,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
data1_loo_funder_to_project_14,hybrid,funder,fund_11767684,project,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'FUNDS']",False,True,385.63,385.63,1,0.002,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
data1_loo_funder_to_project_15,hybrid,funder,fund_11822729,project,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'FUNDS']",False,True,432.26,432.26,1,0.002,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
data1_loo_funder_to_project_16,hybrid,funder,fund_11968057,project,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'FUNDS']",False,True,382.09,382.09,1,0.002,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
data1_loo_funder_to_project_17,hybrid,funder,fund_12318496,project,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'FUNDS']",False,True,559.03,559.03,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
data1_loo_funder_to_project_18,hybrid,funder,fund_12508791,project,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'FUNDS']",False,True,376.02,376.02,3,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
data1_loo_funder_to_project_19,hybrid,funder,fund_13152399,project,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'FUNDS']",False,True,298.31,298.31,3,0.006,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
data1_loo_funder_to_project_20,hybrid,funder,fund_13472788,project,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'FUNDS']",False,True,333.77,333.77,2,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
data1_loo_funder_to_project_21,hybrid,funder,fund_13614528,project,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'FUNDS']",False,True,342.93,342.93,3,0.006,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
data1_loo_funder_to_project_22,hybrid,funder,fund_13971327,project,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'FUNDS']",False,True,488.89,488.89,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
data1_loo_funder_to_project_23,hybrid,funder,fund_14162907,project,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'FUNDS']",False,True,468.13,468.13,2,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
data1_loo_funder_to_project_24,hybrid,funder,fund_14759398,project,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'FUNDS']",False,True,397.57,397.57,1,0.002,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
data1_loo_funder_to_project_25,hybrid,funder,fund_14965670,project,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'FUNDS']",False,True,391.71,391.71,1,0.002,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
data1_loo_funder_to_project_26,hybrid,funder,fund_15118409,project,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'FUNDS']",False,True,368.41,368.41,3,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
data1_loo_funder_to_project_27,hybrid,funder,fund_15191193,project,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'FUNDS']",False,True,550.6,550.6,1,0.002,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
data1_loo_funder_to_project_28,hybrid,funder,fund_15308490,project,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'FUNDS']",False,True,438.87,438.87,3,0.006,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
data1_loo_funder_to_project_29,hybrid,funder,fund_15720446,project,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'FUNDS']",False,True,514.77,514.77,1,0.002,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
data1_loo_funder_to_project_30,hybrid,funder,fund_15950325,project,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'FUNDS']",False,True,316.5,316.5,1,0.002,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
data1_loo_expert_to_expert_1,hybrid,expert,0n5S6uUAAAAJ,expert,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'CO_AUTHORED']",False,True,6722.51,6722.51,10,0.008,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data1_loo_expert_to_expert_2,hybrid,expert,B60btb4AAAAJ,expert,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'CO_AUTHORED']",False,True,1249.92,1249.92,4,0.004,1.0,1.0,0.3333333333333333,0.5,0.6666666666666666,0.4367467095119259,1.0,0.5,0.6666666666666666,0.4367467095119259,1.0
data1_loo_expert_to_expert_3,hybrid,expert,KK2le2UAAAAJ,expert,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'CO_AUTHORED']",False,True,2265.5,2265.5,9,0.006,1.0,1.0,1.0,0.4,0.6666666666666666,0.6508205185601091,1.0,0.3333333333333333,1.0,0.8179809735263115,1.0
data1_loo_expert_to_expert_4,hybrid,expert,LTKlUkwAAAAJ,expert,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'CO_AUTHORED']",False,True,2503.47,2503.47,7,0.008,1.0,1.0,0.5,0.6,1.0,0.7328286204777912,1.0,0.42857142857142855,1.0,0.7328286204777912,1.0
data1_loo_expert_to_expert_5,hybrid,expert,LaGRXwkAAAAJ,expert,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'CO_AUTHORED']",False,True,8392.47,8392.47,9,0.002,1.0,1.0,1.0,0.4,0.6666666666666666,0.7039180890341348,1.0,0.3333333333333333,1.0,0.871078544000337,1.0
data1_loo_expert_to_expert_6,hybrid,expert,OA_A._L._Hoefnagel,expert,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'CO_AUTHORED']",False,True,3032.54,3032.54,3,0.004,1.0,1.0,0.5,0.3333333333333333,0.3333333333333333,0.2960819109658653,1.0,0.3333333333333333,0.3333333333333333,0.2960819109658653,1.0
data1_loo_expert_to_expert_7,hybrid,expert,OA_A._Rose_Brannon,expert,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'CO_AUTHORED']",False,True,5337.26,5337.26,10,0.008,1.0,1.0,0.125,0.0,0.0,0.0,0.0,0.1,0.3333333333333333,0.14804095548293264,1.0
data1_loo_expert_to_expert_8,hybrid,expert,OA_Aaron_R._Thorner,expert,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'CO_AUTHORED']",False,True,9284.35,9284.35,10,0.006,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data1_loo_expert_to_expert_9,hybrid,expert,OA_Adam_J._Bass,expert,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'CO_AUTHORED']",False,True,11335.06,11335.06,10,0.008,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data1_loo_expert_to_expert_10,hybrid,expert,OA_Adam_J._Schoenfeld,expert,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'CO_AUTHORED']",False,True,4907.35,4907.35,10,0.01,1.0,1.0,0.1,0.0,0.0,0.0,0.0,0.1,0.3333333333333333,0.13565197343244778,1.0
data1_loo_expert_to_expert_11,hybrid,expert,OA_Adele_Busico,expert,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'CO_AUTHORED']",False,True,4771.09,4771.09,10,0.012,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data1_loo_expert_to_expert_12,hybrid,expert,OA_Adrian_J._L._Clark,expert,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'CO_AUTHORED']",False,True,9327.04,9327.04,10,0.014,1.0,1.0,0.5,0.2,0.3333333333333333,0.2960819109658653,1.0,0.2,0.6666666666666666,0.431733884398313,1.0
data1_loo_expert_to_expert_13,hybrid,expert,OA_Adrienne_Johnson,expert,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'CO_AUTHORED']",False,True,7460.46,7460.46,10,0.006,1.0,1.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.1,0.3333333333333333,0.141266972859829,1.0
data1_loo_expert_to_expert_14,hybrid,expert,OA_Afsaneh_Barzi,expert,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'CO_AUTHORED']",False,True,15990.09,15990.09,10,0.006,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data1_loo_expert_to_expert_15,hybrid,expert,OA_Agnès_Viale,expert,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'CO_AUTHORED']",False,True,4924.39,4924.39,10,0.008,1.0,1.0,0.5,0.2,0.3333333333333333,0.2960819109658653,1.0,0.1,0.3333333333333333,0.2960819109658653,1.0
data1_loo_expert_to_expert_16,hybrid,expert,OA_Ahmet_Zehir,expert,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'CO_AUTHORED']",False,True,7234.95,7234.95,10,0.006,1.0,1.0,0.5,0.2,0.3333333333333333,0.2960819109658653,1.0,0.1,0.3333333333333333,0.2960819109658653,1.0
data1_loo_expert_to_expert_17,hybrid,expert,OA_Aimery_de_Gramont,expert,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'CO_AUTHORED']",False,True,14908.1,14908.1,10,0.01,1.0,1.0,0.1,0.0,0.0,0.0,0.0,0.1,0.3333333333333333,0.13565197343244778,1.0
data1_loo_expert_to_expert_18,hybrid,expert,OA_Ainu_Prakash‐Cheng,expert,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'CO_AUTHORED']",False,True,11718.59,11718.59,10,0.01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data1_loo_expert_to_expert_19,hybrid,expert,OA_Akira_Honda,expert,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'CO_AUTHORED']",False,True,14348.71,14348.71,10,0.008,1.0,1.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.1,0.3333333333333333,0.1564262420075855,1.0
data1_loo_expert_to_expert_20,hybrid,expert,OA_Akmal_Hassan,expert,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'CO_AUTHORED']",False,True,20353.52,20353.52,10,0.006,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data1_loo_expert_to_expert_21,hybrid,expert,OA_Alan_H._Beggs,expert,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'CO_AUTHORED']",False,True,13607.31,13607.31,10,0.006,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data1_loo_expert_to_expert_22,hybrid,expert,OA_Alan_P._Venook,expert,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'CO_AUTHORED']",False,True,22831.32,22831.32,10,0.004,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data1_loo_expert_to_expert_23,hybrid,expert,OA_Alba_Llop‐Guevara,expert,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'CO_AUTHORED']",False,True,3569.06,3569.06,10,0.01,1.0,1.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.1,0.3333333333333333,0.1671604549662023,1.0
data1_loo_expert_to_expert_24,hybrid,expert,OA_Albert_C._Ludolph,expert,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'CO_AUTHORED']",False,True,27493.15,27493.15,10,0.01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data1_loo_expert_to_expert_25,hybrid,expert,OA_Albert_H._Gennip,expert,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'CO_AUTHORED']",False,True,21824.57,21824.57,10,0.008,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data1_loo_expert_to_expert_26,hybrid,expert,OA_Albert_Schinzel,expert,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'CO_AUTHORED']",False,True,22462.78,22462.78,10,0.006,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data1_loo_expert_to_expert_27,hybrid,expert,OA_Albert_Y._Zomaya,expert,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'CO_AUTHORED']",False,True,14387.92,14387.92,10,0.004,1.0,1.0,0.125,0.0,0.0,0.0,0.0,0.1,0.3333333333333333,0.14804095548293264,1.0
data1_loo_expert_to_expert_28,hybrid,expert,OA_Alberto_Bardelli,expert,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'CO_AUTHORED']",False,True,10258.92,10258.92,10,0.01,1.0,1.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.1,0.3333333333333333,0.1671604549662023,1.0
data1_loo_expert_to_expert_29,hybrid,expert,OA_Alberto_Ferlin,expert,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'CO_AUTHORED']",False,True,13947.31,13947.31,10,0.014,1.0,1.0,0.5,0.2,0.3333333333333333,0.2960819109658653,1.0,0.3,1.0,0.6112833214150002,1.0
data1_loo_expert_to_expert_30,hybrid,expert,OA_Alberto_Sobrero,expert,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'CO_AUTHORED']",False,True,17314.51,17314.51,10,0.006,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data1_loo_project_to_project_1,hybrid,project,proj_10024763,project,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'SHARED_EXPERT_OR_FUNDER']",False,True,992.02,992.02,2,0.004,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data1_loo_project_to_project_2,hybrid,project,proj_10310410,project,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'SHARED_EXPERT_OR_FUNDER']",False,True,2029.54,2029.54,10,0.016,1.0,1.0,0.1,0.0,0.0,0.0,0.0,0.1,0.3333333333333333,0.13565197343244778,1.0
data1_loo_project_to_project_3,hybrid,project,proj_10370888,project,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'SHARED_EXPERT_OR_FUNDER']",False,True,428.94,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data1_loo_project_to_project_4,hybrid,project,proj_10422445,project,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'SHARED_EXPERT_OR_FUNDER']",False,True,1243.88,1243.88,1,0.002,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data1_loo_project_to_project_5,hybrid,project,proj_10435701,project,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'SHARED_EXPERT_OR_FUNDER']",False,True,466.93,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data1_loo_project_to_project_6,hybrid,project,proj_10642524,project,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'SHARED_EXPERT_OR_FUNDER']",False,True,2813.16,2813.16,10,0.02,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data1_loo_project_to_project_7,hybrid,project,proj_10708916,project,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'SHARED_EXPERT_OR_FUNDER']",False,True,1463.94,1463.94,10,0.012,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data1_loo_project_to_project_8,hybrid,project,proj_10718529,project,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'SHARED_EXPERT_OR_FUNDER']",False,True,1106.78,1106.78,2,0.004,1.0,1.0,1.0,0.5,0.3333333333333333,0.4692787260227565,1.0,0.5,0.3333333333333333,0.4692787260227565,1.0
data1_loo_project_to_project_9,hybrid,project,proj_10722468,project,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'SHARED_EXPERT_OR_FUNDER']",False,True,1719.44,1719.44,10,0.02,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data1_loo_project_to_project_10,hybrid,project,proj_10761316,project,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'SHARED_EXPERT_OR_FUNDER']",False,True,1121.73,1121.73,2,0.004,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data1_loo_project_to_project_11,hybrid,project,proj_10832110,project,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'SHARED_EXPERT_OR_FUNDER']",False,True,1244.82,1244.82,10,0.016,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data1_loo_project_to_project_12,hybrid,project,proj_10932008,project,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'SHARED_EXPERT_OR_FUNDER']",False,True,1179.9,1179.9,2,0.004,1.0,1.0,1.0,0.5,0.3333333333333333,0.4692787260227565,1.0,0.5,0.3333333333333333,0.4692787260227565,1.0
data1_loo_project_to_project_13,hybrid,project,proj_11115673,project,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'SHARED_EXPERT_OR_FUNDER']",False,True,457.89,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data1_loo_project_to_project_14,hybrid,project,proj_11129078,project,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'SHARED_EXPERT_OR_FUNDER']",False,True,1737.87,1737.87,10,0.002,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data1_loo_project_to_project_15,hybrid,project,proj_11171793,project,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'SHARED_EXPERT_OR_FUNDER']",False,True,1660.88,1660.88,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data1_loo_project_to_project_16,hybrid,project,proj_11345766,project,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'SHARED_EXPERT_OR_FUNDER']",False,True,495.48,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data1_loo_project_to_project_17,hybrid,project,proj_11516925,project,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'SHARED_EXPERT_OR_FUNDER']",False,True,582.62,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data1_loo_project_to_project_18,hybrid,project,proj_11671607,project,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'SHARED_EXPERT_OR_FUNDER']",False,True,1803.31,1803.31,10,0.02,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data1_loo_project_to_project_19,hybrid,project,proj_11739816,project,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'SHARED_EXPERT_OR_FUNDER']",False,True,1199.07,1199.07,9,0.018,1.0,1.0,1.0,0.4,0.6666666666666666,0.7039180890341348,1.0,0.3333333333333333,1.0,0.871078544000337,1.0
data1_loo_project_to_project_20,hybrid,project,proj_11980153,project,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'SHARED_EXPERT_OR_FUNDER']",False,True,1099.0,1099.0,2,0.004,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data1_loo_project_to_project_21,hybrid,project,proj_12018478,project,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'SHARED_EXPERT_OR_FUNDER']",False,True,673.74,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data1_loo_project_to_project_22,hybrid,project,proj_12139622,project,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'SHARED_EXPERT_OR_FUNDER']",False,True,1035.57,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data1_loo_project_to_project_23,hybrid,project,proj_12152256,project,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'SHARED_EXPERT_OR_FUNDER']",False,True,3604.13,3604.13,10,0.014,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data1_loo_project_to_project_24,hybrid,project,proj_12253385,project,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'SHARED_EXPERT_OR_FUNDER']",False,True,730.03,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data1_loo_project_to_project_25,hybrid,project,proj_12396772,project,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'SHARED_EXPERT_OR_FUNDER']",False,True,707.73,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data1_loo_project_to_project_26,hybrid,project,proj_12465653,project,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'SHARED_EXPERT_OR_FUNDER']",False,True,554.09,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data1_loo_project_to_project_27,hybrid,project,proj_12581762,project,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'SHARED_EXPERT_OR_FUNDER']",False,True,1207.96,1207.96,10,0.012,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data1_loo_project_to_project_28,hybrid,project,proj_12593965,project,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'SHARED_EXPERT_OR_FUNDER']",False,True,1079.31,1079.31,10,0.02,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data1_loo_project_to_project_29,hybrid,project,proj_12710775,project,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'SHARED_EXPERT_OR_FUNDER']",False,True,994.05,994.05,1,0.002,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
