case_id,method,source_type,source_id,target_type,label_source,evaluation_protocol,tags,hybrid_ready_expected,cold_start,latency_ms,time_to_first_usable_ms,result_count,coverage,explanation_coverage,cold_start_success,mrr,precision_at_5,recall_at_5,ndcg_at_5,hit_rate_at_5,precision_at_10,recall_at_10,ndcg_at_10,hit_rate_at_10
data1_loo_expert_to_project_28,embedding_only,expert,OA_Dietrich_Henzler,project,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'PARTICIPATES_IN']",False,True,2.01,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data1_loo_expert_to_project_28,hybrid,expert,OA_Dietrich_Henzler,project,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'PARTICIPATES_IN']",False,True,4742.0,4742.0,3,0.006,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,1.0
data1_loo_expert_to_project_29,random,expert,OA_Elena_Élez,project,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'PARTICIPATES_IN']",False,True,6759.32,6759.32,6,0.01,1.0,1.0,1.0,0.2,1.0,1.0,1.0,0.16666666666666666,1.0,1.0,1.0
data1_loo_expert_to_project_29,topic_overlap,expert,OA_Elena_Élez,project,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'PARTICIPATES_IN']",False,True,5.3,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data1_loo_expert_to_project_29,graph_heuristic,expert,OA_Elena_Élez,project,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'PARTICIPATES_IN']",False,True,6418.29,6418.29,4,0.008,1.0,1.0,1.0,0.25,1.0,1.0,1.0,0.25,1.0,1.0,1.0
data1_loo_expert_to_project_29,pgpr_only,expert,OA_Elena_Élez,project,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'PARTICIPATES_IN']",False,True,7799.17,7799.17,9,0.014,1.0,1.0,1.0,0.2,1.0,1.0,1.0,0.1111111111111111,1.0,1.0,1.0
data1_loo_expert_to_project_29,embedding_only,expert,OA_Elena_Élez,project,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'PARTICIPATES_IN']",False,True,4.63,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data1_loo_expert_to_project_29,hybrid,expert,OA_Elena_Élez,project,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'PARTICIPATES_IN']",False,True,6742.0,6742.0,5,0.01,1.0,1.0,1.0,0.2,1.0,1.0,1.0,0.2,1.0,1.0,1.0
data1_loo_expert_to_project_30,random,expert,OA_Emil_Lou,project,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'PARTICIPATES_IN']",False,True,5054.48,5054.48,3,0.004,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.5,1.0,0.3333333333333333,1.0,0.5,1.0
data1_loo_expert_to_project_30,topic_overlap,expert,OA_Emil_Lou,project,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'PARTICIPATES_IN']",False,True,4.88,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data1_loo_expert_to_project_30,graph_heuristic,expert,OA_Emil_Lou,project,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'PARTICIPATES_IN']",False,True,5031.98,5031.98,1,0.002,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
data1_loo_expert_to_project_30,pgpr_only,expert,OA_Emil_Lou,project,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'PARTICIPATES_IN']",False,True,4934.99,4934.99,1,0.002,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
data1_loo_expert_to_project_30,embedding_only,expert,OA_Emil_Lou,project,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'PARTICIPATES_IN']",False,True,2.71,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data1_loo_expert_to_project_30,hybrid,expert,OA_Emil_Lou,project,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'PARTICIPATES_IN']",False,True,5035.17,5035.17,2,0.004,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,1.0
data1_loo_project_to_funder_1,random,project,proj_10024763,funder,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'FUNDS']",False,True,271.71,271.71,1,0.0023148148148148147,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
data1_loo_project_to_funder_1,topic_overlap,project,proj_10024763,funder,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'FUNDS']",False,True,3.32,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data1_loo_project_to_funder_1,graph_heuristic,project,proj_10024763,funder,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'FUNDS']",False,True,251.44,251.44,1,0.0023148148148148147,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
data1_loo_project_to_funder_1,pgpr_only,project,proj_10024763,funder,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'FUNDS']",False,True,258.04,258.04,1,0.0023148148148148147,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
data1_loo_project_to_funder_1,embedding_only,project,proj_10024763,funder,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'FUNDS']",False,True,1.03,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data1_loo_project_to_funder_1,hybrid,project,proj_10024763,funder,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'FUNDS']",False,True,282.08,282.08,1,0.0023148148148148147,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
data1_loo_project_to_funder_2,random,project,proj_10310410,funder,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'FUNDS']",False,True,287.21,287.21,1,0.0023148148148148147,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
data1_loo_project_to_funder_2,topic_overlap,project,proj_10310410,funder,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'FUNDS']",False,True,3.21,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data1_loo_project_to_funder_2,graph_heuristic,project,proj_10310410,funder,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'FUNDS']",False,True,340.83,340.83,1,0.0023148148148148147,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
data1_loo_project_to_funder_2,pgpr_only,project,proj_10310410,funder,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'FUNDS']",False,True,330.19,330.19,1,0.0023148148148148147,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
data1_loo_project_to_funder_2,embedding_only,project,proj_10310410,funder,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'FUNDS']",False,True,1.04,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data1_loo_project_to_funder_2,hybrid,project,proj_10310410,funder,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'FUNDS']",False,True,310.22,310.22,1,0.0023148148148148147,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
data1_loo_project_to_funder_3,random,project,proj_10370888,funder,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'FUNDS']",False,True,276.69,276.69,1,0.0023148148148148147,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
data1_loo_project_to_funder_3,topic_overlap,project,proj_10370888,funder,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'FUNDS']",False,True,2.81,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data1_loo_project_to_funder_3,graph_heuristic,project,proj_10370888,funder,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'FUNDS']",False,True,265.73,265.73,1,0.0023148148148148147,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
data1_loo_project_to_funder_3,pgpr_only,project,proj_10370888,funder,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'FUNDS']",False,True,305.48,305.48,1,0.0023148148148148147,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
data1_loo_project_to_funder_3,embedding_only,project,proj_10370888,funder,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'FUNDS']",False,True,1.36,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data1_loo_project_to_funder_3,hybrid,project,proj_10370888,funder,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'FUNDS']",False,True,305.26,305.26,1,0.0023148148148148147,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
data1_loo_project_to_funder_4,random,project,proj_10422445,funder,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'FUNDS']",False,True,315.11,315.11,1,0.0023148148148148147,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
data1_loo_project_to_funder_4,topic_overlap,project,proj_10422445,funder,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'FUNDS']",False,True,2.98,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data1_loo_project_to_funder_4,graph_heuristic,project,proj_10422445,funder,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'FUNDS']",False,True,298.66,298.66,1,0.0023148148148148147,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
data1_loo_project_to_funder_4,pgpr_only,project,proj_10422445,funder,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'FUNDS']",False,True,433.9,433.9,1,0.0023148148148148147,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
data1_loo_project_to_funder_4,embedding_only,project,proj_10422445,funder,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'FUNDS']",False,True,1.08,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data1_loo_project_to_funder_4,hybrid,project,proj_10422445,funder,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'FUNDS']",False,True,251.06,251.06,1,0.0023148148148148147,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
data1_loo_project_to_funder_5,random,project,proj_10435701,funder,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'FUNDS']",False,True,253.22,253.22,1,0.0023148148148148147,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
data1_loo_project_to_funder_5,topic_overlap,project,proj_10435701,funder,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'FUNDS']",False,True,2.96,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data1_loo_project_to_funder_5,graph_heuristic,project,proj_10435701,funder,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'FUNDS']",False,True,287.82,287.82,1,0.0023148148148148147,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
data1_loo_project_to_funder_5,pgpr_only,project,proj_10435701,funder,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'FUNDS']",False,True,258.14,258.14,1,0.0023148148148148147,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
data1_loo_project_to_funder_5,embedding_only,project,proj_10435701,funder,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'FUNDS']",False,True,0.95,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data1_loo_project_to_funder_5,hybrid,project,proj_10435701,funder,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'FUNDS']",False,True,282.21,282.21,1,0.0023148148148148147,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
data1_loo_project_to_funder_6,random,project,proj_10642524,funder,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'FUNDS']",False,True,319.25,319.25,1,0.0023148148148148147,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
data1_loo_project_to_funder_6,topic_overlap,project,proj_10642524,funder,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'FUNDS']",False,True,2.66,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data1_loo_project_to_funder_6,graph_heuristic,project,proj_10642524,funder,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'FUNDS']",False,True,290.57,290.57,1,0.0023148148148148147,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
data1_loo_project_to_funder_6,pgpr_only,project,proj_10642524,funder,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'FUNDS']",False,True,252.71,252.71,1,0.0023148148148148147,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
data1_loo_project_to_funder_6,embedding_only,project,proj_10642524,funder,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'FUNDS']",False,True,1.34,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data1_loo_project_to_funder_6,hybrid,project,proj_10642524,funder,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'FUNDS']",False,True,304.31,304.31,1,0.0023148148148148147,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
data1_loo_project_to_funder_7,random,project,proj_10708916,funder,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'FUNDS']",False,True,280.5,280.5,1,0.0023148148148148147,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
data1_loo_project_to_funder_7,topic_overlap,project,proj_10708916,funder,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'FUNDS']",False,True,3.01,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data1_loo_project_to_funder_7,graph_heuristic,project,proj_10708916,funder,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'FUNDS']",False,True,332.28,332.28,1,0.0023148148148148147,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
data1_loo_project_to_funder_7,pgpr_only,project,proj_10708916,funder,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'FUNDS']",False,True,319.26,319.26,1,0.0023148148148148147,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
data1_loo_project_to_funder_7,embedding_only,project,proj_10708916,funder,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'FUNDS']",False,True,1.09,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data1_loo_project_to_funder_7,hybrid,project,proj_10708916,funder,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'FUNDS']",False,True,333.25,333.25,1,0.0023148148148148147,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
data1_loo_project_to_funder_8,random,project,proj_10718529,funder,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'FUNDS']",False,True,303.47,303.47,1,0.0023148148148148147,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
data1_loo_project_to_funder_8,topic_overlap,project,proj_10718529,funder,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'FUNDS']",False,True,3.17,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data1_loo_project_to_funder_8,graph_heuristic,project,proj_10718529,funder,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'FUNDS']",False,True,288.4,288.4,1,0.0023148148148148147,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
data1_loo_project_to_funder_8,pgpr_only,project,proj_10718529,funder,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'FUNDS']",False,True,288.9,288.9,1,0.0023148148148148147,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
data1_loo_project_to_funder_8,embedding_only,project,proj_10718529,funder,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'FUNDS']",False,True,1.51,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data1_loo_project_to_funder_8,hybrid,project,proj_10718529,funder,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'FUNDS']",False,True,326.35,326.35,1,0.0023148148148148147,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
data1_loo_project_to_funder_9,random,project,proj_10722468,funder,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'FUNDS']",False,True,374.37,374.37,1,0.0023148148148148147,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
data1_loo_project_to_funder_9,topic_overlap,project,proj_10722468,funder,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'FUNDS']",False,True,3.91,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data1_loo_project_to_funder_9,graph_heuristic,project,proj_10722468,funder,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'FUNDS']",False,True,292.31,292.31,1,0.0023148148148148147,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
data1_loo_project_to_funder_9,pgpr_only,project,proj_10722468,funder,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'FUNDS']",False,True,309.69,309.69,1,0.0023148148148148147,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
data1_loo_project_to_funder_9,embedding_only,project,proj_10722468,funder,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'FUNDS']",False,True,1.09,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data1_loo_project_to_funder_9,hybrid,project,proj_10722468,funder,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'FUNDS']",False,True,310.6,310.6,1,0.0023148148148148147,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
data1_loo_project_to_funder_10,random,project,proj_10761316,funder,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'FUNDS']",False,True,315.57,315.57,1,0.0023148148148148147,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
data1_loo_project_to_funder_10,topic_overlap,project,proj_10761316,funder,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'FUNDS']",False,True,2.92,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data1_loo_project_to_funder_10,graph_heuristic,project,proj_10761316,funder,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'FUNDS']",False,True,447.26,447.26,1,0.0023148148148148147,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
data1_loo_project_to_funder_10,pgpr_only,project,proj_10761316,funder,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'FUNDS']",False,True,361.86,361.86,1,0.0023148148148148147,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
data1_loo_project_to_funder_10,embedding_only,project,proj_10761316,funder,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'FUNDS']",False,True,1.6,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data1_loo_project_to_funder_10,hybrid,project,proj_10761316,funder,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'FUNDS']",False,True,491.08,491.08,1,0.0023148148148148147,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
data1_loo_project_to_funder_11,random,project,proj_10832110,funder,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'FUNDS']",False,True,280.62,280.62,1,0.0023148148148148147,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
data1_loo_project_to_funder_11,topic_overlap,project,proj_10832110,funder,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'FUNDS']",False,True,3.41,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data1_loo_project_to_funder_11,graph_heuristic,project,proj_10832110,funder,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'FUNDS']",False,True,274.9,274.9,1,0.0023148148148148147,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
data1_loo_project_to_funder_11,pgpr_only,project,proj_10832110,funder,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'FUNDS']",False,True,280.35,280.35,1,0.0023148148148148147,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
data1_loo_project_to_funder_11,embedding_only,project,proj_10832110,funder,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'FUNDS']",False,True,1.47,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data1_loo_project_to_funder_11,hybrid,project,proj_10832110,funder,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'FUNDS']",False,True,270.89,270.89,1,0.0023148148148148147,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
data1_loo_project_to_funder_12,random,project,proj_10932008,funder,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'FUNDS']",False,True,252.07,252.07,1,0.0023148148148148147,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
data1_loo_project_to_funder_12,topic_overlap,project,proj_10932008,funder,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'FUNDS']",False,True,2.86,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data1_loo_project_to_funder_12,graph_heuristic,project,proj_10932008,funder,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'FUNDS']",False,True,278.17,278.17,1,0.0023148148148148147,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
data1_loo_project_to_funder_12,pgpr_only,project,proj_10932008,funder,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'FUNDS']",False,True,256.24,256.24,1,0.0023148148148148147,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
data1_loo_project_to_funder_12,embedding_only,project,proj_10932008,funder,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'FUNDS']",False,True,0.96,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data1_loo_project_to_funder_12,hybrid,project,proj_10932008,funder,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'FUNDS']",False,True,283.93,283.93,1,0.0023148148148148147,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
data1_loo_project_to_funder_13,random,project,proj_11115673,funder,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'FUNDS']",False,True,269.73,269.73,1,0.0023148148148148147,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
data1_loo_project_to_funder_13,topic_overlap,project,proj_11115673,funder,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'FUNDS']",False,True,3.11,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data1_loo_project_to_funder_13,graph_heuristic,project,proj_11115673,funder,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'FUNDS']",False,True,269.08,269.08,1,0.0023148148148148147,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
data1_loo_project_to_funder_13,pgpr_only,project,proj_11115673,funder,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'FUNDS']",False,True,278.85,278.85,1,0.0023148148148148147,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
data1_loo_project_to_funder_13,embedding_only,project,proj_11115673,funder,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'FUNDS']",False,True,1.12,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data1_loo_project_to_funder_13,hybrid,project,proj_11115673,funder,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'FUNDS']",False,True,268.3,268.3,1,0.0023148148148148147,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
data1_loo_project_to_funder_14,random,project,proj_11129078,funder,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'FUNDS']",False,True,287.12,287.12,1,0.0023148148148148147,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
data1_loo_project_to_funder_14,topic_overlap,project,proj_11129078,funder,graph_leave_one_edge_out_data1,leave_one_edge_out,"['leave_one_edge_out', 'FUNDS']",False,True,3.31,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
